S110761,1,0,Fract,DHLV,GKE,GKE-HR,,,2011-07-01,2011-07-31,100,
S110762,0,,DebNot,,,GKE-S,ALLV-2,,2011-07-01,2011-07-01,99979,Rechtschutz 60/0809/1803586
S110762,1,0,Absol,ALLV,GKE,RSV,,,2011-07-27,2012-07-26,39892,
S110762,2,0,Absol,ALLV,GKE,RSV,Egon-OG,,2011-07-27,2012-07-26,44124,
S110762,3,0,Absol,ALLV,SOSO,RSV,,,2011-07-27,2012-07-26,15963,
S110811,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-07-04,2011-07-02,40000,GA NR00002070 FFM.-ZEIL NS-F-9000481417
S110821,0,,DebNot,GKE,PAYP,GKE-S,PAYP-1,,2011-07-04,2011-07-04,2050,QQI5RS2252EAKB3W * SCHUHHANDEL * 110703P3TX3913IT
S110821,1,0,Fract,PAYP,GKE,Wear,,,2011-07-04,2011-07-04,100,Think Schnürsenkel & Schuhcreme
S110822,0,,165441,GKE,PVBU,GKE-S,PVBU-1,,2011-07-08,2011-07-08,13005,Rechnung 501500/008828 vom 04.07.2011 i.A. Dr. Röder-Dischinger
S110822,1,0,Absol,PVBU,DBKV,Haut,,,2011-07-08,2011-07-08,13005,
S110823,0,,566425,GKE,VKE,GKE-S,VKE-1,,2011-07-08,2011-07-08,50000,beliebig
S110823,1,0,Fract,VKE,GKE,Thank,,,2011-07-08,2011-07-08,100,
S110824,0,,422131,GKE,LNK,GKE-S,LNK-3,,2011-07-08,2011-07-08,20000,beliebig
S110824,1,0,Fract,LNK,GKE,Thank,,,2011-07-08,2011-07-08,100,
S110825,0,,075812,GKE,ORTH,GKE-S,ORTH-1,,2011-07-11,2011-07-11,3217,Rechnung 8094 vom 03.07.2011
S110825,1,0,Absol,ORTH,DBKV,Ortho,,,2011-07-11,2011-07-11,3217,
S110832,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-07-11,2011-07-09,40000,GA NR00002734 F-BOCKENH5 SK-F-9000481400
S110833,0,,ECCard,GKE,GLOT,GKE-S,GLOT-1,,2011-07-11,2011-07-11,10730,EC 54295983 090711133801IC2
S110833,1,0,Fract,GLOT,GKE,Reise,,,2011-07-11,2011-07-11,100,"Reiseschuhe, -proviant & -führer"
S110834,0,,StaOrd,GKE,WEGE,GKE-S,WEGE-3,,2011-07-12,2011-07-12,38000,Hausgeld
S110834,1,0,Absol,GKE,WEGE,Abschlag,Egon-O1,,2011-07-01,2011-07-31,19200,
S110834,2,0,Absol,GKE,WEGE,Abschlag,Egon-O2,,2011-07-01,2011-07-31,18800,
S110835,0,,ECCard,GKE,MEAT,GKE-S,MEAT-1,,2011-07-12,2011-07-12,17400,EC 69517212 090711105943OC2
S110835,1,0,Fract,MEAT,GKE,Repar,TRad,,2011-07-12,2011-07-12,100,Wartung Schaltung und Bremsen
S110836,0,,DebNot,GKE,EFMM,GKE-S,EFMM-1,,2011-07-12,2011-07-12,2246,Rechnung 2011-310702
S110836,1,0,Fract,EFMM,GKE,ITSer,,,2011-07-12,2011-07-12,100,E-Mail Service Zimbra
S110837,0,,StaOrd,GHN,GKE,GHN-1,GKE-S,,2011-07-12,2011-07-12,15000,Untermiete Juli 2011
S110837,1,0,Fract,GKE,GHN,Miete,Falk-GZ,,2011-07-01,2011-07-31,100,
S110841,0,,DebNot,GKE,DTAG,GKE-S,DTAG-1,,2011-07-13,2011-07-13,5416,Rechnung 9028327103 vom 01.07.2011 Vertragskonto 5604786762
S110841,1,0,Fract,DTAG,GKE,TCOM,,,2011-07-13,2011-07-13,100,"Festnetz, DSL"
S110842,0,,036934,GKE,VCO,GKE-S,VCO-1,,2011-07-14,2011-07-14,68400,19.07.-04.08.2011
S110842,1,0,Fract,VCO,GKE,Reise,,,2011-07-14,2011-07-14,100,Miete Apartment Lissabon
S110843,0,,StaOrd,,,GKE-S,GKE-D,,2011-07-15,2011-07-15,160000,Monatlicher Abschlag DB24
S110844,0,,DebNot,GKE,RGEZ,GKE-S,RGEZ-1,,2011-07-15,2011-07-15,1728,399343745 2011071300256198 Rundfunk
S110844,1,0,Fract,RGEZ,GKE,RUFU,,,2011-06-01,2011-08-31,100,
S110845,0,,788151,GKE,SBFF,GKE-S,SBFF-2,,2011-07-18,2011-07-18,65600,Rechnung 12145 vom 14.07.2011 Kunde 901
S110845,1,0,Absol,SBFF,GKE,Oper,,,2011-07-18,2011-07-18,32800,Opern Abonnement
S110845,2,0,Absol,SBFF,BDI,Oper,,,2011-07-18,2011-07-18,32800,Opern Abonnement
S110851,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-07-18,2011-07-18,40000,GA NR00002018 Bockenheim NS-F-9000481417
S110852,0,,052456,GKE,WBL,GKE-S,WBL-1,,2011-07-19,2011-07-19,5500,Fliessende Welten
S110852,1,0,Fract,WBL,GKE,Ballet,,,2011-07-19,2011-07-19,100,
S110853,0,,Credit,BDI,GKE,BDI-1,GKE-S,,2011-07-19,2011-07-19,32800,Abonnement - Vielen Dank
S110854,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-07-19,2011-07-19,40000,GA NR00002018 Bockenheim NS-F-9000481409
S110855,0,,Master,GKE,GKE,GKE-S,GKE-C,,2011-07-21,2011-07-21,73114,Mastercard Abrechnung 5232568015248003
S110856,0,,DebNot,GKE,MAIN,GKE-S,MAIN-1,,2011-07-22,2011-07-22,7000,Kunde 20094278106
S110856,1,0,Fract,MAIN,GKE,NebKo,Falk,,2011-07-01,2011-07-31,100,
S110861,0,,Credit,DEKA,GKE,DEKA-1,GKE-S,,2011-07-29,2011-07-29,560244,Lohn/Gehalt 00021152/201108
S110861,1,0,Fract,GKE,DEKA,ITCON,,,2011-08-01,2011-08-31,100,
S110862,0,,Payoff,GKE,SK-FR,GKE-S,SK-FR-0,,2011-08-01,2011-08-01,345,Entgeltabrechnung siehe Anlage
S110862,1,0,Fract,SK-FR,GKE,Konto,GKE-S,,2011-07-01,2011-07-31,100,
S110863,0,,StaOrd,GKE,KOKU,GKE-S,KOKU-1,,2011-08-01,2011-08-01,90000,Miete Falkstraße 105
S110863,1,0,Fract,KOKU,GKE,Miete,Falk,,2011-08-01,2011-08-31,100,
S110864,0,,StaOrd,GKE,LNK,GKE-S,LNK-3,,2011-08-01,2011-08-01,15000,Studium
S110864,1,0,Fract,LNK,GKE,Thank,,,2011-08-01,2011-08-01,100,
S110865,0,,DebNot,GKE,DBKV,GKE-S,DBKV-2,,2011-08-01,2011-08-01,45910,2259251.3
S110865,1,0,Fract,DBKV,GKE,KV,,,2011-08-01,2011-08-31,100,
S110866,0,,DebNot,GKE,ALLV,GKE-S,ALLV-3,,2011-08-01,2011-08-01,47598,LV für IPV Varel
S110866,1,0,Absol,ALLV,GKE,GKE-L1,,,2011-08-01,2011-08-31,33077,249093908 0811
S110866,2,0,Absol,ALLV,GKE,GKE-L2,,,2011-08-01,2011-08-31,14521,249093916 0811
S110871,0,,DebNot,GKE,DHLV,GKE-S,DHLV-1,,2011-08-01,2011-08-01,3330,Kunde 43867751 36658 Vers 01LV-4386775/1
S110871,1,0,Fract,DHLV,GKE,GKE-HR,,,2011-08-01,2011-08-3,100,
S110911,0,,DebNot,GKE,FAZG,GKE-S,FAZG-2,,2011-08-02,2011-08-02,13170,BL.1009611497 5602414796
S110911,1,0,Fract,FAZG,GKE,FAZ,,,2011-07-01,2011-09-30,100,
S110921,0,,888362,GKE,PVBU,GKE-S,PVBU-1,,2011-08-08,2011-08-08,6849,Rechnung 501500/008954 vom 20.07.2011 i.A. Dr. Röder-Dischinger
S110921,1,0,Absol,PVBU,DBKV,Haut,,,2011-08-08,2011-08-08,6849,
S110922,0,,ECCard,GKE,RUES,GKE-S,RUES-1,,2011-08-08,2011-08-08,162000,EC 66004455 060811144614OC2
S110922,1,0,Fract,RUES,GKE,Watch,,,2011-08-08,2011-08-08,100,Nomos Tangente mit Datum
S110923,0,,ECCard,GKE,GLOT,GKE-S,GLOT-1,,2011-08-08,2011-08-08,19490,EC 54295983 060811192448IC2
S110923,1,0,Fract,GLOT,GKE,Bike,,,2011-08-08,2011-08-08,100,Ortliebtaschen + Trikot
S110924,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-08-08,2011-08-06,40000,GA NR00002018 Bockenheim NS-F-9000481409
S110926,0,,DebNot,GKE,DTAG,GKE-S,DTAG-1,,2011-08-10,2011-08-10,5388,Rechnung 9028458284 vom 29.07.2011 Vertragskonto 5604786762
S110926,1,0,Fract,DTAG,GKE,TCOM,,,2011-08-10,2011-08-10,100,"Festnetz, DSL"
S110927,0,,StaOrd,GHN,GKE,GHN-1,GKE-S,,2011-08-11,2011-08-11,15000,Untermiete August 2011
S110927,1,0,Fract,GKE,GHN,Miete,Falk-GZ,,2011-08-01,2011-08-31,100,
S110931,0,,StaOrd,GKE,WEGE,GKE-S,WEGE-3,,2011-08-12,2011-08-12,38000,Hausgeld
S110931,1,0,Absol,GKE,WEGE,Abschlag,Egon-O1,,2011-08-01,2011-08-31,19200,
S110931,2,0,Absol,GKE,WEGE,Abschlag,Egon-O2,,2011-08-01,2011-08-31,18800,
S110932,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-08-12,2011-08-11,40000,GA NR00002018 Bockenheim NS-F-9000481409
S110933,0,,797847,GKE,RAJA,GKE-S,RAJA-1,,2011-08-15,2011-08-15,2500,Vedischen Mantras
S110933,1,0,Fract,RAJA,GKE,Buch,,,2011-08-15,2011-08-15,100,
S110934,0,,StaOrd,,,GKE-S,GKE-D,,2011-08-15,2011-08-15,160000,Monatlicher Abschlag DB24
S110935,0,,DebNot,GKE,FRIB,GKE-S,FRIB-1,,2011-08-15,2011-08-15,7248,PK 501002118199/1411184155 Grundsteuer Q3 2011
S110935,1,0,Fract,FRIB,GKE,GrdSt,Egon-OG,,2011-07-01,2011-09-30,100,
S110941,0,,453716,GKE,WEGE,GKE-S,WEGE-3,,2011-08-17,2011-08-17,269719,Hausgeldabrechnung 2011
S110941,1,0,Absol,GKE,WEGE,Abschlag,Egon-O1,,2010-04-01,2011-03-31,126744,
S110941,2,0,Absol,GKE,WEGE,Abschlag,Egon-O2,,2010-04-01,2011-03-31,142975,
S110942,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-08-18,2011-08-17,40000,GA NR00002215 Marktplatz SK-KA-9000481417
S110943,0,,Master,GKE,GKE,GKE-S,GKE-C,,2011-08-19,2011-08-19,25617,Mastercard Abrechnung 5232568015248003
S110944,0,,130209,GKE,MECA,GKE-S,MECA-1,,2011-08-22,2011-08-22,3980,Rechnung F6 1108 000295 vom 19.08.2011
S110944,1,0,Absol,MECA,DBKV,Labor,,,2011-08-22,2011-08-22,3980,
S110945,0,,DebNot,GKE,MAIN,GKE-S,MAIN-1,,2011-08-22,2011-08-22,7000,Kunde 20094278106
S110945,1,0,Fract,MAIN,GKE,NebKo,Falk,,2011-08-01,2011-08-31,100,
S110951,0,,Credit,DBKV,GKE,DBKV-1,GKE-S,,2011-08-25,2011-08-25,496630,2259251 KV-Leistung 12.08.2011
S110952,0,,803018,GKE,SUDA,GKE-S,SUDA-1,,2011-08-26,2011-08-26,380657,Rechnung 42495 vom 05.08.2011 Kunde 628
S110952,1,0,Absol,SUDA,DBKV,Drug,,,2011-08-26,2011-08-26,380657,
S110953,0,,DebNot,GKE,IKEA,GKE-S,IKEA-2,,2011-08-29,2011-08-29,22591,ELV94027205 27.08 14.16 ME2
S110953,1,0,Fract,IKEA,GKE,HaWa,,,2011-08-29,2011-08-29,100,Rollos & Lampen
S110954,0,,DebNot,GKE,PAYP,GKE-S,PAYP-1,,2011-08-29,2011-08-29,1790,QQI5RS2256B85RKU * KAB24 GMBH * 110828P3TX8823OL
S110954,1,0,Fract,PAYP,GKE,ITAcc,iPhone,,2011-08-29,2011-08-29,100,KFZ Ladekabel iPhone
S110955,0,,DebNot,GKE,PAYP,GKE-S,PAYP-1,,2011-08-29,2011-08-29,3680,QQI5RS2256B79CTY * CTJ24 * 110828P3TX8849NI
S110955,1,0,Fract,PAYP,GKE,ITAcc,iPhone,,2011-08-29,2011-08-29,100,Autohalterung iPhone
S110961,0,,DebNot,GKE,PAYP,GKE-S,PAYP-1,,2011-08-29,2011-08-29,5585,QQI5RS2256A6ZLDY * NECKERMANN * 110827P3TX8428CU
S110961,1,0,Fract,PAYP,GKE,Wear,,,2011-08-29,2011-08-29,100,2 Unico
S110962,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-08-29,2011-08-27,40000,GA NR00002070 FFM.-Zeil NS-F-9000481417
S110963,0,,Credit,DEKA,GKE,DEKA-1,GKE-S,,2011-08-31,2011-08-31,560244,Lohn/Gehalt 00021152/201109
S110963,1,0,Fract,GKE,DEKA,ITCON,,,2011-09-01,2011-09-30,100,
S110964,0,,949799,GKE,RAJA,GKE-S,RAJA-1,,2011-09-01,2011-09-01,2500,Vedischen Mantras
S110964,1,0,Fract,RAJA,GKE,Buch,,,2011-09-01,2011-09-01,100,
S110965,0,,StaOrd,GKE,KOKU,GKE-S,KOKU-1,,2011-09-01,2011-09-01,90000,Miete Falkstraße 105
S110965,1,0,Fract,KOKU,GKE,Miete,Falk,,2011-09-01,2011-09-30,100,
S110966,0,,Payoff,GKE,SK-FR,GKE-S,SK-FR-0,,2011-09-01,2011-09-01,345,Entgeltabrechnung siehe Anlage
S110966,1,0,Fract,SK-FR,GKE,Konto,GKE-S,,2011-08-01,2011-08-31,100,
S110971,0,,StaOrd,GKE,LNK,GKE-S,LNK-3,,2011-09-01,2011-09-01,15000,Studium
S110971,1,0,Fract,LNK,GKE,Thank,,,2011-09-01,2011-09-01,100,
S110972,0,,DebNot,GKE,DBKV,GKE-S,DBKV-2,,2011-09-01,2011-09-01,45910,2259251.3
S110972,1,0,Fract,DBKV,GKE,KV,,,2011-09-01,2011-09-30,100,
S110973,0,,DebNot,GKE,ALLV,GKE-S,ALLV-3,,2011-09-01,2011-09-01,47598,LV für IPV Varel
S110973,1,0,Absol,ALLV,GKE,GKE-L1,,,2011-09-01,2011-09-30,33077,249093908 0911
S110973,2,0,Absol,ALLV,GKE,GKE-L2,,,2011-09-01,2011-09-30,14521,249093916 0911
S110974,0,,DebNot,GKE,DHLV,GKE-S,DHLV-1,,2011-09-01,2011-09-01,3330,Kunde 43867751 51638 Vers 01LV-4386775/1
S110974,1,0,Fract,DHLV,GKE,GKE-HR,,,2011-09-01,2011-09-30,100,
S111011,0,,DebNot,,,GKE-S,ALLV-2,,2011-09-02,2011-09-02,-51195,Rückbeitrag Rechtsschutz 60/0809/1803586
S111011,1,0,Fract,ALLV,GKE,RSV,,,2011-08-06,2012-07-26,50,
S111011,2,0,Fract,ALLV,SOSO,RSV,,,2011-08-06,2012-07-26,50,
S111021,0,,167020,GKE,NECK,GKE-S,NECK-1,,2011-09-05,2011-09-05,5585,Rechnung 001 vom 01.09.2011 Kunde 6996-7548-2 Auftrag Z27082011882580
S111021,1,0,Fract,NECK,GKE,Wear,,,2011-09-05,2011-09-05,100,
S111022,0,,758926,GKE,MVZD,GKE-S,MVZD-1,,2011-09-05,2011-09-05,2102,Rechnung DE 0811 2525 vom 02.09.2011
S111022,1,0,Absol,MVZD,DBKV,Labor,,,2011-09-05,2011-09-05,2102,
S111023,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-09-05,2011-09-04,40000,GA NR00002524 F-Leipziger SK-F-9000481400
S111024,0,,DebNot,,,GKE-S,ALLV-2,,2011-09-07,2011-09-07,30976,60/0802/1887350 Rechtsschutz
S111024,1,0,Fract,ALLV,GKE,RSV,,,2011-08-06,2012-08-05,100,
S111031,0,,044275,GKE,MKR,GKE-S,MKR-1,,2011-09-12,2011-09-12,16000,Rechnung RE11-116 vom 07.09.2011
S111031,1,0,Absol,MKR,DBKV,Podo,,,2011-09-12,2011-09-12,16000,Orthonyxiebehandlung
S111032,0,,515109,GKE,PVBU,GKE-S,PVBU-1,,2011-09-12,2011-09-12,22125,Rechnung 501500/009084 vom 07.09.2011 i.A. Dr. Röder-Dischinger
S111032,1,0,Absol,PVBU,DBKV,Haut,,,2011-09-12,2011-09-12,22125,
S111033,0,,StaOrd,GKE,WEGE,GKE-S,WEGE-3,,2011-09-12,2011-09-12,38000,Hausgeld
S111033,1,0,Absol,GKE,WEGE,Abschlag,Egon-O1,,2011-09-01,2011-09-30,19200,
S111033,2,0,Absol,GKE,WEGE,Abschlag,Egon-O2,,2011-09-01,2011-09-30,18800,
S111034,0,,DebNot,GKE,DTAG,GKE-S,DTAG-1,,2011-09-12,2011-09-12,5328,Rechnung 9028588510 vom 31.08.2011 Vertragskonto 5604786762
S111034,1,0,Fract,DTAG,GKE,TCOM,,,2011-09-12,2011-09-12,100,"Festnetz, DSL"
S111035,0,,StaOrd,GHN,GKE,GHN-1,GKE-S,,2011-09-13,2011-09-13,15000,Untermiete September 2011
S111035,1,0,Fract,GKE,GHN,Miete,Falk-GZ,,2011-09-01,2011-09-30,100,
S111036,0,,StaOrd,,,GKE-S,GKE-D,,2011-09-15,2011-09-15,160000,Monatlicher Abschlag DB24
S111041,0,,DebNot,GKE,DBCS,GKE-S,DBCS-1,,2011-09-19,2011-09-19,2358,Rechnung 28600541109071 vom 07.09.2011
S111041,1,0,Fract,DBCS,GKE,Carsh,,,2011-09-19,2011-09-19,100,
S111042,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-09-19,2011-09-18,40000,GA NR00002018 Bockenheim NS-F-9000481409
S111043,0,,DebNot,GKE,MAIN,GKE-S,MAIN-1,,2011-09-20,2011-09-20,7000,Kunde 20094278106
S111043,1,0,Fract,MAIN,GKE,NebKo,Falk,,2011-09-01,2011-09-30,100,
S111044,0,,Master,GKE,GKE,GKE-S,GKE-C,,2011-09-21,2011-09-21,24285,Mastercard Abrechnung 5232568015248003
S111045,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-09-28,2011-09-27,40000,GA NR00002018 Bockenheim NS-F-9000481409
S111046,0,,DebNot,GKE,YOYA,GKE-S,YOYA-1,,2011-09-28,2011-09-28,2500,400023 RE. 331118 Yoga und Meditation Anz.
S111046,1,0,Fract,YOYA,GKE,Yoga,,,2011-09-28,2011-09-28,100,
S111051,0,,DebNot,GKE,YOYA,GKE-S,YOYA-1,,2011-09-28,2011-09-28,2500,400023 RE. 331120 Yoga und Meditation Anz.
S111051,1,0,Fract,YOYA,SGS,Yoga,,,2011-09-28,2011-09-28,100,
S111051,2,1,Fract,SGS,GKE,Thank,,,2011-09-28,2011-09-28,100,
S111052,0,,DebNot,GKE,TMOB,GKE-S,TMOB-1,,2011-09-29,2011-09-29,884,Rechnung 12917068000891 vom 13.04.2011 Konto 39768335
S111052,1,0,Fract,TMOB,GKE,TCOM,,,2011-09-29,2011-09-29,100,
S111053,0,,AvaFee,GKE,SK-FR,GKE-S,SK-FR-3,,2011-09-30,2011-09-30,1800,Avalprovision 7014082718
S111053,1,0,Fract,SK-FR,GKE,Avalp,Falk,,2011-09-30,2011-09-30,100,
S111054,0,,Credit,DEKA,GKE,DEKA-1,GKE-S,,2011-09-30,2011-09-30,560244,Lohn/Gehalt 00021152/201110
S111054,1,0,Fract,GKE,DEKA,ITCON,,,2011-10-01,2011-10-31,100,
S111055,0,,Payoff,GKE,SK-FR,GKE-S,SK-FR-0,,2011-10-04,2011-10-04,345,Entgeltabrechnung siehe Anlage
S111055,1,0,Fract,SK-FR,GKE,Konto,GKE-S,,2011-09-01,2011-09-30,100,
S111061,0,,StaOrd,GKE,KOKU,GKE-S,KOKU-1,,2011-10-04,2011-10-04,90000,Miete Falkstraße 105
S111061,1,0,Fract,KOKU,GKE,Miete,Falk,,2011-10-01,2011-10-31,100,
S111062,0,,StaOrd,GKE,LNK,GKE-S,LNK-3,,2011-10-04,2011-10-04,15000,Studium
S111062,1,0,Fract,LNK,GKE,Thank,,,2011-10-04,2011-10-04,100,
S111063,0,,DebNot,GKE,DBKV,GKE-S,DBKV-2,,2011-10-04,2011-10-04,45910,2259251.3
S111063,1,0,Fract,DBKV,GKE,KV,,,2011-10-01,2011-10-31,100,
S111064,0,,DebNot,GKE,ABOP,GKE-S,ABOP-1,,2011-10-04,2011-10-04,13955,ELV55557146 30.09 19.15 ME2
S111064,1,0,Fract,ABOP,BKE,Brille,,,2011-10-04,2011-10-04,100,
S111064,2,1,Fract,BKE,GKE,Thank,,,2011-10-04,2011-10-04,100,
S111065,0,,DebNot,GKE,ALLV,GKE-S,ALLV-3,,2011-10-04,2011-10-04,47598,LV für IPV Varel
S111065,1,0,Absol,ALLV,GKE,GKE-L1,,,2011-10-01,2011-10-31,33077,249093908 1011
S111065,2,0,Absol,ALLV,GKE,GKE-L2,,,2011-10-01,2011-10-31,14521,249093916 1011
S111066,0,,DebNot,GKE,DHLV,GKE-S,DHLV-1,,2011-10-04,2011-10-04,3330,Kunde 43867751 76518 Vers 01LV-4386775/1
S111066,1,0,Fract,DHLV,GKE,GKE-HR,,,2011-10-01,2011-10-31,100,
S111071,0,,DebNot,GKE,ALLV,GKE-S,ALLV-2,,2011-10-04,2011-10-04,22936,Hausrat 60/0384/0221265 PPS
S111071,1,0,Fract,ALLV,GKE,HRV,Falk,,2011-10-01,2012-09-30,100,
S111111,0,,736333,GKE,PVBU,GKE-S,PVBU-1,,2011-10-10,2011-10-10,2909,Rechnung 107400/101944 vom 04.10.2011 i.A. Prof. Dr. Hansmann i.A. Prof. Dr. Haferkamp
S111111,1,0,Absol,PVBU,DBKV,Labor,,,2011-10-10,2011-10-10,2909,
S111112,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-10-10,2011-10-08,40000,GA NR00002018 Bockenheim NS-F-9000481417
S111113,0,,StaOrd,GHN,GKE,GHN-1,GKE-S,,2011-10-11,2011-10-11,15000,Untermiete Oktober 2011
S111113,1,0,Fract,GKE,GHN,Miete,Falk-GZ,,2011-10-01,2011-10-31,100,
S111114,0,,StaOrd,GKE,WEGE,GKE-S,WEGE-3,,2011-10-12,2011-10-12,38000,Hausgeld
S111114,1,0,Absol,GKE,WEGE,Abschlag,Egon-O1,,2011-10-01,2011-10-31,19200,
S111114,2,0,Absol,GKE,WEGE,Abschlag,Egon-O2,,2011-10-01,2011-10-31,18800,
S111121,0,,DebNot,GKE,EFMM,GKE-S,EFMM-1,,2011-10-12,2011-10-12,2246,Rechnung 2011-310703
S111121,1,0,Fract,EFMM,GKE,ITSer,,,2011-10-12,2011-10-12,100,E-Mail Service Zimbra
S111122,0,,DebNot,GKE,DTAG,GKE-S,DTAG-1,,2011-10-13,2011-10-13,5779,Rechnung 9028717790 vom 30.09.2011 Vertragskonto 5604786762
S111122,1,0,Fract,DTAG,GKE,TCOM,,,2011-10-13,2011-10-13,100,"Festnetz, DSL"
S111123,0,,StaOrd,,,GKE-S,GKE-D,,2011-10-17,2011-10-17,160000,Monatlicher Abschlag DB24
S111124,0,,DebNot,GKE,RGEZ,GKE-S,RGEZ-1,,2011-10-17,2011-10-17,1728,399343745 2011101300256850 Rundfunk
S111124,1,0,Fract,RGEZ,GKE,RUFU,,,2011-09-01,2011-11-30,100,
S111125,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-10-17,2011-10-14,40000,GA NR00002018 Bockenheim NS-F-9000481417
S111126,0,,ECCard,GKE,BAHN,GKE-S,BAHN-3,,2011-10-17,2011-10-14,240,Sibylle vom Hauptbahnhof abgeholt
S111126,1,0,Fract,BAHN,GKE,PuTra,,,2011-10-14,2011-10-14,100,
S111131,0,,750230,GKE,PVBU,GKE-S,PVBU-1,,2011-10-17,2011-10-17,12388,Rechnung 501500/009259 vom 10.10.2011 i.A. DR. Röder-Dischinger
S111131,1,0,Absol,PVBU,DBKV,Haut,,,2011-10-17,2011-10-17,12388,
S111132,0,,386813,GKE,ARCO,GKE-S,ARCO-1,,2011-10-17,2011-10-17,1576,Rechnung 005092/020730 vom 13.10.2011 i.A. Dr. Hintereder i.A. Prof. Dr. Haferkamp
S111132,1,0,Absol,ARCO,DBKV,Labor,,,2011-10-17,2011-10-17,1576,
S111133,0,,DebNot,GKE,MAIN,GKE-S,MAIN-1,,2011-10-20,2011-10-20,7000,Kunde 20094278106
S111133,1,0,Fract,MAIN,GKE,NebKo,Falk,,2011-10-01,2011-10-31,100,
S111134,0,,Master,GKE,GKE,GKE-S,GKE-C,,2011-10-24,2011-10-21,89915,Mastercard Abrechnung 5232568015248003
S111135,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-10-24,2011-10-22,40000,GA NR00002018 Bockenheim NS-F-9000481417
S111141,0,,DebNot,GKE,TMOB,GKE-S,TMOB-1,,2011-10-28,2011-10-28,3795,Rechnung 13651279000891 vom 17.10.2011 Konto 39768335
S111141,1,0,Fract,TMOB,GKE,TCOM,,,2011-10-28,2011-10-28,100,
S111142,0,,NatATM,GKE,GKE,GKE-S,GKE-0,,2011-10-31,2011-10-29,40000,GA NR00002018 Bockenheim NS-F-9000481409
S111143,0,,DebNot,SOSO,PAYP,GKE-S,PAYP-1,,2011-10-31,2011-10-31,16776,QQI5RS225B6ZVRV4 Einkauf bei 1a-Bürotechnik 111029P3TX3459QK
S111143,1,0,Fract,PAYP,SOSO,Shred,,19/119,2011-10-31,2011-10-31,100,
S111144,0,,Credit,DEKA,GKE,DEKA-1,GKE-S,,2011-10-31,2011-10-31,560244,Lohn/Gehalt 00021152/201111
S111144,1,0,Fract,GKE,DEKA,ITCON,,,2011-11-01,2011-11-30,100,
S111145,0,,Payoff,GKE,SK-FR,GKE-S,SK-FR-0,,2011-11-02,2011-11-02,345,Entgeltabrechnung siehe Anlage
S111145,1,0,Fract,SK-FR,GKE,Konto,GKE-S,,2011-10-01,2011-10-31,100,
S111146,0,,StaOrd,GKE,KOKU,GKE-S,KOKU-1,,2011-11-02,2011-11-02,90000,Miete Falkstrasse 105
S111146,1,0,Fract,KOKU,GKE,Miete,Falk,,2011-11-01,2011-11-30,100,
S111151,0,,StaOrd,GKE,LNK,GKE-S,LNK-3,,2011-11-02,2011-11-02,15000,Studium
S111151,1,0,Fract,LNK,GKE,Thank,,,2011-11-02,2011-11-02,100,
S111152,0,,DebNot,GKE,ALLV,GKE-S,ALLV-5,,2011-11-02,2011-11-02,47598,LV für IPV Varel
S111152,1,0,Absol,ALLV,GKE,GKE-L1,,,2011-11-01,2011-11-30,33077,249093908 1111
S111152,2,0,Absol,ALLV,GKE,GKE-L2,,,2011-11-01,2011-11-30,14521,249093916 1111
S111153,0,,DebNot,GKE,YOYA,GKE-S,YOYA-1,,2011-11-02,2011-11-02,11500,400023 RE. 331118 Yoga und Meditation Restz.
S111153,1,0,Fract,YOYA,GKE,Yoga,,,2011-11-02,2011-11-02,100,
S111154,0,,DebNot,GKE,YOYA,GKE-S,YOYA-1,,2011-11-02,2011-11-02,11500,400023 RE. 331120 Yoga und Meditation Restz.
S111154,1,0,Fract,YOYA,SGS,Yoga,,,2011-11-02,2011-11-02,100,
S111154,2,1,Fract,SGS,GKE,Thank,,,2011-11-02,2011-11-02,100,
S111155,0,,DebNot,GKE,DBKV,GKE-S,DBKV-2,,2011-11-02,2011-11-02,45910,2259251.3
S111155,1,0,Fract,DBKV,GKE,KV,,,2011-11-01,2011-11-30,100,
S111156,0,,DebNot,GKE,DHLV,GKE-S,DHLV-1,,2011-11-02,2011-11-02,3330,Kunde 43867751 91597 Vers 01LV-4386775/1
S111156,1,0,Fract,DHLV,GKE,GKE-HR,,,2011-11-01,2011-11-30,100,
S111161,0,,DebNot,GKE,FAZG,GKE-S,FAZG-2,,2011-11-02,2011-11-02,10925,BL.1009791000 5602414796
S111161,1,0,Fract,FAZG,GKE,FAZ,,,2011-10-01,2011-12-31,100,
